,ano_mes_dia,ano_trim,i_selic_lag1,i_selic_lag2,i_selic_q_mean,pi_ipca12_lag1,pi_ipca12_lag2,pi_ipca12_q_last,pi_ipca_expect_lag1,pi_ipca_expect_lag2,pi_ipca_expect_lead1,pi_ipca_expect_q_mean,pi_ipca_mensal_q_mean,pi_ipca_q_comp,pi_ipca_q_comp_ann,pi_ipca_q_comp_ann_lag1,pi_ipca_q_comp_ann_lag2,pi_ipca_q_comp_lag1,pi_ipca_q_comp_lag2,presidente,tilde_y_bcb,tilde_y_bcb_lag1,tilde_y_bcb_lag2,tilde_y_filtro_hamilton,tilde_y_filtro_hamilton_lag1,tilde_y_filtro_hamilton_lag2,tilde_y_filtro_hp,tilde_y_filtro_hp_lag1,tilde_y_filtro_hp_lag2,tilde_y_filtro_hp_lead1,tilde_y_ifi,tilde_y_ifi_lag1,tilde_y_ifi_lag2,tilde_y_tend_linear,tilde_y_tend_linear_lag1,tilde_y_tend_linear_lag2,tilde_y_tend_quadr,tilde_y_tend_quadr_lag1,tilde_y_tend_quadr_lag2,y_pib_indice_q_last
62,2014-09-30,2014Q3,10.994505494505495,10.508333333333333,11.0,6.52,6.15,6.75,6.459322344322344,6.067897900053163,6.407231805293005,6.329305630569808,0.27347826086956517,28.533273839801197,172.9369147145913,535.6343000949098,1227.4722661464184,58.78220590179932,90.8782145966146,ATB,1.8599999999999997,2.16,2.34,-0.2923017850550824,0.6647725196472276,4.0659036092852485,2.0544641258031016,2.0317116199530805,3.5486700430939377,2.7214159707366514,0.84,1.42,1.8500000000000003,9.759854493390607,10.41493903009858,12.684124644811522,4.441380667518424,4.932859990177962,6.968409985736068,163.56556415669715
63,2014-12-31,2014Q4,11.0,10.994505494505495,11.32336956521739,6.75,6.52,6.41,6.329305630569808,6.459322344322344,7.350992825076158,6.407231805293005,0.5706521739130436,68.77569010290334,711.4085315210057,172.9369147145913,535.6343000949098,28.533273839801197,58.78220590179932,ATB,1.5199999999999996,1.8599999999999997,2.16,-0.2577088232169622,-0.2923017850550824,0.6647725196472276,2.7214159707366514,2.0544641258031016,2.0317116199530805,2.1004154167413303,0.4599999999999999,0.84,1.42,9.74115251961434,9.759854493390607,10.41493903009858,4.567939009397404,4.441380667518424,4.932859990177962,164.41942294159043
64,2015-03-31,2015Q1,11.32336956521739,11.0,12.283333333333333,6.41,6.75,8.13,6.407231805293005,6.329305630569808,8.463533751962323,7.350992825076158,1.2613333333333332,208.97558912705517,9013.74086500375,711.4085315210057,172.9369147145913,68.77569010290334,28.533273839801197,ATB,0.9400000000000012,1.5199999999999996,1.8599999999999997,-1.6073367453111498,-0.2577088232169622,-0.2923017850550824,2.1004154167413303,2.7214159707366514,2.0544641258031016,-0.1153012551661336,-0.01,0.4599999999999999,0.84,8.30548728111198,9.74115251961434,9.759854493390607,3.3555928956478853,4.567939009397404,4.441380667518424,163.14332629603567
65,2015-06-30,2015Q2,12.283333333333333,11.32336956521739,13.239010989010989,8.13,6.41,8.89,7.350992825076158,6.407231805293005,9.28910973084886,8.463533751962323,0.7465934065934069,96.77121953423233,1399.154211278356,9013.74086500375,711.4085315210057,208.97558912705517,68.77569010290334,ATB,0.1600000000000001,0.9400000000000012,1.5199999999999996,-4.799698409397846,-1.6073367453111498,-0.2577088232169622,-0.1153012551661336,2.1004154167413303,2.7214159707366514,-1.5431964705579282,-1.2,-0.01,0.4599999999999999,5.172050201392575,8.30548728111198,9.74115251961434,0.5293543907687548,3.3555928956478853,4.567939009397404,159.27750410509034
66,2015-09-30,2015Q3,13.239010989010989,12.283333333333333,14.092391304347826,8.89,8.13,9.49,8.463533751962323,7.350992825076158,10.197546466214945,9.28910973084886,0.4591304347826088,52.39351280555184,439.3440849969875,1399.154211278356,9013.74086500375,96.77121953423233,208.97558912705517,ATB,-0.9299999999999996,0.1600000000000001,0.9400000000000012,-6.761782079662049,-4.799698409397846,-1.6073367453111498,-1.5431964705579282,-0.1153012551661336,2.1004154167413303,-2.0723762259525103,-2.21,-1.2,-0.01,2.8825526324508965,5.172050201392575,8.30548728111198,-1.4860218737332898,0.5293543907687548,3.3555928956478853,156.65024630541873
67,2015-12-31,2015Q4,14.092391304347826,13.239010989010989,14.25,9.49,8.89,10.67,9.28910973084886,8.463533751962323,7.358481531626268,10.197546466214945,0.9291304347826085,134.15757851756464,2906.3038512089656,439.3440849969875,1399.154211278356,52.39351280555184,96.77121953423233,ATB,-1.6799999999999995,-0.9299999999999996,0.1600000000000001,-7.783826885431544,-6.761782079662049,-4.799698409397846,-2.0723762259525103,-1.5431964705579282,-0.1153012551661336,-3.2597500320108552,-3.25,-2.21,-1.2,1.546259467683453,2.8825526324508965,5.172050201392575,-2.582233235253584,-1.4860218737332898,0.5293543907687548,155.44921416842598
68,2016-03-31,2016Q1,14.25,14.092391304347826,14.25,10.67,9.49,9.39,10.197546466214945,9.28910973084886,7.118234979306408,7.358481531626268,0.8659340659340662,119.03639029252209,2201.786797899332,2906.3038512089656,439.3440849969875,134.15757851756464,52.39351280555184,ATB,-2.280000000000001,-1.6799999999999995,-0.9299999999999996,-9.672129895978465,-7.783826885431544,-6.761782079662049,-3.2597500320108552,-2.0723762259525103,-1.5431964705579282,-2.7736534191447726,-4.08,-3.25,-2.21,-0.4492817361143708,1.546259467683453,2.8825526324508965,-4.304549584659556,-2.582233235253584,-1.4860218737332898,153.21604503870515
69,2016-06-30,2016Q2,14.25,14.25,14.25,9.39,10.67,8.84,7.358481531626268,10.197546466214945,7.288268633540372,7.118234979306408,0.5821978021978022,69.57457970122609,726.8809703190691,2201.786797899332,2906.3038512089656,119.03639029252209,134.15757851756464,IGF,-2.8200000000000003,-2.280000000000001,-1.6799999999999995,-8.193867503763164,-9.672129895978465,-7.783826885431544,-2.7736534191447726,-3.2597500320108552,-2.0723762259525103,-3.127238966695756,-3.85,-4.08,-3.25,-0.6981386787221155,-0.4492817361143708,1.546259467683453,-4.339757594332728,-4.304549584659556,-2.582233235253584,153.65704902650717
70,2016-09-30,2016Q3,14.25,14.25,14.25,8.84,9.39,8.48,7.118234979306408,7.358481531626268,6.762640316205533,7.288268633540372,0.3495652173913043,37.83312519906015,260.92287940057946,726.8809703190691,2201.786797899332,69.57457970122609,119.03639029252209,IGF,-3.030000000000001,-2.8200000000000003,-2.280000000000001,-8.891406640672106,-8.193867503763164,-9.672129895978465,-3.127238966695756,-2.7736534191447726,-3.2597500320108552,-3.055506481345716,-3.94,-3.85,-4.08,-1.779515329594028,-0.6981386787221155,-0.4492817361143708,-5.167347799254774,-4.339757594332728,-4.304549584659556,152.80319024161392
71,2016-12-31,2016Q4,14.25,14.25,13.967391304347826,8.48,8.84,6.29,7.288268633540372,7.118234979306408,4.4676756575416,6.762640316205533,0.24739130434782605,25.52159605263895,148.24117104255726,260.92287940057946,726.8809703190691,37.83312519906015,69.57457970122609,IGF,-3.2300000000000004,-3.030000000000001,-2.8200000000000003,-8.979726039917125,-8.891406640672106,-8.193867503763164,-3.055506481345716,-3.127238966695756,-2.7736534191447726,-1.9394902506099432,-3.790000000000001,-3.94,-3.85,-2.3962253747844886,-1.779515329594028,-0.6981386787221155,-5.537656861214469,-5.167347799254774,-4.339757594332728,152.66244428806007
